gid,handle,functional_role,involvement,archetype,note
100000000926702100,p03352,peripheral,legit,продавец,работает в shop_13
100000008126901100,p05693,peripheral,legit,продавец,работает в shop_13
100000003485599100,p06239,peripheral,legit,продавец,работает в shop_13
100000004595700100,p07466,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001225929100,p00979,peripheral,legit,владелец бизнеса,владелец shop_39
100000004755447100,p05699,consolidator,legit,арендодатель,сдаёт 7 квартир(ы)
100000005967412100,p00079,peripheral,legit,продавец,работает в shop_39
100000003411601100,p02151,peripheral,legit,родня,родственник p02150: переводы туда-обратно
100000005090316100,p02070,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007217254100,p01048,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005028927100,p01881,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000006110516100,p04050,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005899538100,p07736,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000131073100,p07060,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002788369100,p05975,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000004938440100,p07390,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000007607539100,p02646,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004568070100,p02644,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007379607100,p02807,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001137733100,p03055,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004333353100,p04681,transit,legit,P2P-трейдер,меняет тенге на крипту; клиенты смешанные
100000004916282100,p01005,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004546988100,p00939,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003926008100,p04056,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000000405069100,p08004,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
